"","csu_id","trap_id","year","week","trap_date","county","method","genus","spp","sex","no_gravid","no_deplete","total","test_code","seq","cq"
"232","CSU6164","FC-029",2014,30,2014-07-24,"Larimer","Gravid","Cx","tarsalis","F",1,0,1,0,0,NA
"233","CSU6165","FC-089",2014,30,2014-07-24,"Larimer","Gravid","Cx","pipiens","F",50,0,50,0,0,NA
"234","CSU6166","FC-089",2014,30,2014-07-24,"Larimer","Gravid","Cx","pipiens","F",51,0,51,0,0,NA
"235","CSU6167","FC-089",2014,30,2014-07-24,"Larimer","Gravid","Cx","tarsalis","F",1,0,1,0,0,NA
"236","CSU6168","FC-054",2014,30,2014-07-24,"Larimer","Light","Cx","tarsalis","F",0,20,20,0,0,NA
"237","CSU6169","FC-062",2014,30,2014-07-24,"Larimer","Light","Cx","tarsalis","F",0,15,15,0,0,NA
"238","CSU6170","FC-062",2014,30,2014-07-24,"Larimer","Light","Cx","pipiens","F",0,1,1,0,0,NA
"239","CSU6171","FC-029",2014,30,2014-07-24,"Larimer","Light","Cx","tarsalis","F",0,50,50,0,0,NA
"240","CSU6172","FC-029",2014,30,2014-07-24,"Larimer","Light","Cx","tarsalis","F",0,21,21,0,0,NA
"241","CSU6173","FC-029",2014,30,2014-07-24,"Larimer","Light","Cx","pipiens","F",0,4,4,0,0,NA
"242","CSU6174","FC-093",2014,30,2014-07-24,"Larimer","Light","Cx","tarsalis","F",0,50,50,0,0,NA
"243","CSU6175","FC-093",2014,30,2014-07-24,"Larimer","Light","Cx","tarsalis","F",0,50,50,0,0,NA
"244","CSU6176","FC-093",2014,30,2014-07-24,"Larimer","Light","Cx","tarsalis","F",0,51,51,0,0,NA
"245","CSU6177","FC-093",2014,30,2014-07-24,"Larimer","Light","Cx","pipiens","F",0,6,6,0,0,NA
"246","CSU7154","FC-053",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"247","CSU7155","FC-053",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"248","CSU7156","FC-053",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,38,38,0,0,NA
"249","CSU7157","FC-053",2015,25,2015-06-22,"LC","LIGHT","Cx.","pipiens","F",0,8,8,0,0,NA
"250","CSU7158","FC-004",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,4,4,0,0,NA
"251","CSU7159","FC-014",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,31,31,0,0,NA
"252","CSU7160","LV-095",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"253","CSU7161","LV-095",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"254","CSU7162","LV-095",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"255","CSU7163","LV-095",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"256","CSU7164","LV-095",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"257","CSU7165","LV-095",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"258","CSU7166","LV-095",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"259","CSU7167","LV-095",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"260","CSU7168","LV-095",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,7,7,0,0,NA
"261","CSU7169","FC-067",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"262","CSU7170","FC-067",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"263","CSU7171","FC-067",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"264","CSU7172","FC-067",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,39,39,0,0,NA
"265","CSU7173","FC-067",2015,25,2015-06-22,"LC","LIGHT","Cx.","pipiens","F",0,7,7,0,0,NA
"266","CSU7174","LV-069",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"267","CSU7175","LV-069",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"268","CSU7176","LV-069",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"269","CSU7177","LV-069",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"270","CSU7178","LV-069",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"271","CSU7179","LV-069",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"272","CSU7180","LV-069",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,33,33,0,0,NA
"273","CSU7181","FC-006",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,31,31,0,0,NA
"274","CSU7182","FC-072",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,20,20,0,0,NA
"275","CSU7183","FC-072",2015,25,2015-06-22,"LC","LIGHT","Cx.","pipiens","F",0,3,3,0,0,NA
"276","CSU7184","FC-040gr",2015,25,2015-06-22,"LC","GRAVID","Cx.","pipiens","F",13,0,13,0,0,NA
"277","CSU7185","FC-066gr",2015,25,2015-06-22,"LC","GRAVID","Cx.","pipiens","F",8,0,8,0,0,NA
"278","CSU7186","FC-040",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,9,9,0,0,NA
"279","CSU7187","FC-040",2015,25,2015-06-22,"LC","LIGHT","Cx.","pipiens","F",0,2,2,0,0,NA
"280","CSU7188","FC-091gr",2015,25,2015-06-22,"LC","GRAVID","Cx.","pipiens","F",4,0,4,0,0,NA
"281","CSU7189","FC-069",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,4,4,0,0,NA
"282","CSU7190","FC-069",2015,25,2015-06-22,"LC","LIGHT","Cx.","pipiens","F",0,2,2,0,0,NA
"283","CSU7191","FC-092gr",2015,25,2015-06-22,"LC","GRAVID","Cx.","tarsalis","F",1,0,1,0,0,NA
"284","CSU7192","FC-092gr",2015,25,2015-06-22,"LC","GRAVID","Cx.","pipiens","F",16,0,16,0,0,NA
"285","CSU7193","FC-038",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,30,30,0,0,NA
"286","CSU7194","FC-036",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,26,26,0,0,NA
"287","CSU7195","FC-066",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"288","CSU7196","FC-066",2015,25,2015-06-22,"LC","LIGHT","Cx.","tarsalis","F",0,41,41,0,0,NA
"289","CSU7197","FC-066",2015,25,2015-06-22,"LC","LIGHT","Cx.","pipiens","F",0,2,2,0,0,NA
"290","CSU7198","FC-031",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"291","CSU7199","FC-031",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"292","CSU7200","FC-031",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"293","CSU7201","FC-031",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,12,12,0,0,NA
"294","CSU7202","FC-031",2015,25,2015-06-23,"LC","LIGHT","Cx.","pipiens","F",0,2,2,0,0,NA
"295","CSU7203","FC-075",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,37,37,0,0,NA
"296","CSU7204","FC-075",2015,25,2015-06-23,"LC","LIGHT","Cx.","pipiens","F",0,1,1,0,0,NA
"297","CSU7205","FC-050",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,11,11,0,0,NA
"298","CSU7206","FC-050",2015,25,2015-06-23,"LC","LIGHT","Cx.","pipiens","F",0,3,3,0,0,NA
"299","CSU7207","FC-023",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,40,40,0,0,NA
"300","CSU7208","FC-023",2015,25,2015-06-23,"LC","LIGHT","Cx.","pipiens","F",0,1,1,0,0,NA
"301","CSU7209","FC-088gr",2015,25,2015-06-23,"LC","GRAVID","Cx.","tarsalis","F",1,0,1,0,0,NA
"302","CSU7210","FC-088gr",2015,25,2015-06-23,"LC","GRAVID","Cx.","pipiens","F",49,0,49,0,0,NA
"303","CSU7211","FC-088gr",2015,25,2015-06-23,"LC","GRAVID","Cx.","pipiens","F",1,0,1,0,0,NA
"304","CSU7212","LV-104",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"305","CSU7213","LV-104",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,43,43,0,0,NA
"306","CSU7214","LV-089",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"307","CSU7215","LV-089",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"308","CSU7216","LV-089",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"309","CSU7217","LV-089",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"310","CSU7218","LV-089",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"311","CSU7219","LV-089",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"312","CSU7220","LV-089",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"313","CSU7221","LV-089",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,30,30,0,0,NA
"314","CSU7222","LV-110",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"315","CSU7223","LV-110",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"316","CSU7224","LV-110",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,15,15,0,0,NA
"317","CSU7225","FC-046",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,12,12,0,0,NA
"318","CSU7226","FC-047",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,9,9,0,0,NA
"319","CSU7227","FC-075gr",2015,25,2015-06-23,"LC","GRAVID","Cx.","pipiens","F",20,0,20,0,0,NA
"320","CSU7228","FC-064",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,35,35,0,0,NA
"321","CSU7229","FC-034",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"322","CSU7230","FC-034",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"323","CSU7231","FC-034",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,6,6,0,0,NA
"324","CSU7232","FC-019",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"325","CSU7233","FC-019",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,16,16,0,0,NA
"326","CSU7234","FC-019",2015,25,2015-06-23,"LC","LIGHT","Cx.","pipiens","F",0,20,20,0,0,NA
"327","CSU7235","FC-027",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"328","CSU7236","FC-027",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,19,19,0,0,NA
"329","CSU7237","FC-074",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"330","CSU7238","FC-074",2015,25,2015-06-23,"LC","LIGHT","Cx.","tarsalis","F",0,35,35,0,0,NA
"331","CSU7239","FC-049",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,3,3,0,0,NA
"332","CSU7240","FC-052",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,46,46,0,0,NA
"333","CSU7241","FC-052",2015,25,2015-06-24,"LC","LIGHT","Cx.","pipiens","F",0,2,2,0,0,NA
"334","CSU7242","LV-020",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"335","CSU7243","LV-020",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"336","CSU7244","LV-020",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"337","CSU7245","LV-020",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,4,4,0,0,NA
"338","CSU7246","FC-061",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,24,24,0,0,NA
"339","CSU7247","FC-058",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,18,18,0,0,NA
"340","CSU7248","FC-058",2015,25,2015-06-24,"LC","LIGHT","Cx.","pipiens","F",0,2,2,0,0,NA
"341","CSU7249","FC-015",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,7,7,0,0,NA
"342","CSU7250","FC-063gr",2015,25,2015-06-24,"LC","GRAVID","Cx.","pipiens","F",14,0,14,0,0,NA
"343","CSU7251","FC-041",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"344","CSU7252","FC-041",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,12,12,0,0,NA
"345","CSU7253","FC-041",2015,25,2015-06-24,"LC","LIGHT","Cx.","pipiens","F",0,3,3,0,0,NA
"346","CSU7254","FC-073",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,9,9,0,0,NA
"347","CSU7255","FC-073",2015,25,2015-06-24,"LC","LIGHT","Cx.","pipiens","F",0,1,1,0,0,NA
"348","CSU7256","FC-060",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,3,3,0,0,NA
"349","CSU7257","FC-090gr",2015,25,2015-06-24,"LC","GRAVID","Cx.","pipiens","F",1,0,1,0,0,NA
"350","CSU7258","FC-011",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,11,11,0,0,NA
"351","CSU7259","FC-011",2015,25,2015-06-24,"LC","LIGHT","Cx.","pipiens","F",0,2,2,0,0,NA
"352","CSU7260","FC-039",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"353","CSU7261","FC-039",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"354","CSU7262","FC-039",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"355","CSU7263","FC-039",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"356","CSU7264","FC-039",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"357","CSU7265","FC-039",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"358","CSU7266","FC-039",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"359","CSU7267","FC-039",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,47,47,0,0,NA
"360","CSU7268","FC-063",2015,25,2015-06-24,"LC","LIGHT","Cx.","tarsalis","F",0,4,4,0,0,NA
"361","CSU7269","FC-093",2015,25,2015-06-25,"LC","LIGHT","Cx.","tarsalis","F",0,31,31,0,0,NA
"362","CSU7270","FC-093",2015,25,2015-06-25,"LC","LIGHT","Cx.","pipiens","F",0,1,1,0,0,NA
"363","CSU7271","FC-089gr",2015,25,2015-06-25,"LC","GRAVID","Cx.","pipiens","F",6,0,6,0,0,NA
"364","CSU7272","FC-057",2015,25,2015-06-25,"LC","LIGHT","Cx.","tarsalis","F",0,8,8,0,0,NA
"365","CSU7273","FC-062",2015,25,2015-06-25,"LC","LIGHT","Cx.","tarsalis","F",0,13,13,0,0,NA
"366","CSU7274","FC-068",2015,25,2015-06-25,"LC","LIGHT","Cx.","tarsalis","F",0,21,21,0,0,NA
"367","CSU7275","FC-037",2015,25,2015-06-25,"LC","LIGHT","Cx.","tarsalis","F",0,16,16,0,0,NA
"368","CSU7276","FC-071",2015,25,2015-06-25,"LC","LIGHT","Cx.","tarsalis","F",0,7,7,0,0,NA
"369","CSU7277","FC-071",2015,25,2015-06-25,"LC","LIGHT","Cx.","pipiens","F",0,1,1,0,0,NA
"370","CSU7278","FC-029",2015,25,2015-06-25,"LC","LIGHT","Cx.","tarsalis","F",0,37,37,0,0,NA
"371","CSU7279","FC-001",2015,25,2015-06-25,"LC","LIGHT","Cx.","tarsalis","F",0,40,40,0,0,NA
"372","CSU7280","FC-001",2015,25,2015-06-25,"LC","LIGHT","Cx.","pipiens","F",0,1,1,0,0,NA
"373","CSU7281","FC-029gr",2015,25,2015-06-25,"LC","GRAVID","Cx.","pipiens","F",14,0,14,0,0,NA
"374","CSU7282","FC-054",2015,25,2015-06-25,"LC","LIGHT","Cx.","tarsalis","F",0,3,3,0,0,NA
"375","CSU7283","FC-054",2015,25,2015-06-25,"LC","LIGHT","Cx.","pipiens","F",0,1,1,0,0,NA
"376","CSU7284","LV-095",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"377","CSU7285","LV-095",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"378","CSU7286","LV-095",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,31,31,0,0,NA
"379","CSU7287","LV-095",2015,26,2015-06-29,"LC","LIGHT","Cx.","pipiens","F",0,4,4,0,0,NA
"380","CSU7288","FC-053",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"381","CSU7289","FC-053",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,17,17,0,0,NA
"382","CSU7290","FC-053",2015,26,2015-06-29,"LC","LIGHT","Cx.","pipiens","F",0,5,5,0,0,NA
"383","CSU7291","FC-004",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"384","CSU7292","FC-004",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"385","CSU7293","FC-004",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,7,7,0,0,NA
"386","CSU7294","FC-004",2015,26,2015-06-29,"LC","LIGHT","Cx.","pipiens","F",0,3,3,0,0,NA
"387","CSU7295","FC-014",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"388","CSU7296","FC-014",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,30,30,0,0,NA
"389","CSU7297","FC-067",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"390","CSU7298","FC-067",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"391","CSU7299","FC-067",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"392","CSU7300","FC-067",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,1,1,NA
"393","CSU7301","FC-067",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,17,17,0,0,NA
"394","CSU7302","FC-067",2015,26,2015-06-29,"LC","LIGHT","Cx.","pipiens","F",0,6,6,0,0,NA
"395","CSU7303","FC-092gr",2015,26,2015-06-29,"LC","GRAVID","Cx.","pipiens","F",31,0,31,0,0,NA
"396","CSU7304","FC-040",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"397","CSU7305","FC-040",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,42,42,0,0,NA
"398","CSU7306","FC-040",2015,26,2015-06-29,"LC","LIGHT","Cx.","pipiens","F",0,8,8,0,0,NA
"399","CSU7307","FC-072",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"400","CSU7308","FC-072",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,34,34,0,0,NA
"401","CSU7309","FC-072",2015,26,2015-06-29,"LC","LIGHT","Cx.","pipiens","F",0,1,1,0,0,NA
"402","CSU7310","FC-091gr",2015,26,2015-06-29,"LC","GRAVID","Cx.","tarsalis","F",2,0,2,0,0,NA
"403","CSU7311","FC-091gr",2015,26,2015-06-29,"LC","GRAVID","Cx.","pipiens","F",9,0,9,0,0,NA
"404","CSU7312","FC-006",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"405","CSU7313","FC-006",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"406","CSU7314","FC-006",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,26,26,0,0,NA
"407","CSU7315","FC-006",2015,26,2015-06-29,"LC","LIGHT","Cx.","pipiens","F",0,1,1,0,0,NA
"408","CSU7316","FC-066",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,11,11,0,0,NA
"409","CSU7317","FC-066gr",2015,26,2015-06-29,"LC","GRAVID","Cx.","tarsalis","F",1,0,1,0,0,NA
"410","CSU7318","FC-066gr",2015,26,2015-06-29,"LC","GRAVID","Cx.","pipiens","F",17,0,17,0,0,NA
"411","CSU7319","FC-066gr",2015,26,2015-06-29,"LC","GRAVID","Cx.","pipiens","F",1,0,1,0,0,NA
"412","CSU7320","FC-040gr",2015,26,2015-06-29,"LC","GRAVID","Cx.","tarsalis","F",21,0,21,0,0,NA
"413","CSU7321","FC-040gr",2015,26,2015-06-29,"LC","GRAVID","Cx.","pipiens","F",49,0,49,0,0,NA
"414","CSU7322","FC-040gr",2015,26,2015-06-29,"LC","GRAVID","Cx.","pipiens","F",1,0,1,0,0,NA
"415","CSU7323","FC-034",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"416","CSU7324","FC-034",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,44,44,0,0,NA
"417","CSU7325","FC-038",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,27,27,0,0,NA
"418","CSU7326","FC-038",2015,26,2015-06-29,"LC","LIGHT","Cx.","pipiens","F",0,1,1,0,0,NA
"419","CSU7327","LV-069",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"420","CSU7328","LV-069",2015,26,2015-06-29,"LC","LIGHT","Cx.","tarsalis","F",0,35,35,0,0,NA
"421","CSU7329","LV-089",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,48,48,0,0,NA
"422","CSU7330","LV-104",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"423","CSU7331","LV-104",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,23,23,0,0,NA
"424","CSU7332","LV-104",2015,26,2015-06-30,"LC","LIGHT","Cx.","pipiens","F",0,4,4,0,0,NA
"425","CSU7333","LV-110",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"426","CSU7334","LV-110",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"427","CSU7335","LV-110",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"428","CSU7336","LV-110",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,5,5,0,0,NA
"429","CSU7337","LV-110",2015,26,2015-06-30,"LC","LIGHT","Cx.","pipiens","F",0,3,3,0,0,NA
"430","CSU7338","LV-110",2015,26,2015-06-30,"LC","LIGHT","Cx.","pipiens","F",0,3,3,0,0,NA
"431","CSU7339","FC-050",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,34,34,0,0,NA
"432","CSU7340","FC-050",2015,26,2015-06-30,"LC","LIGHT","Cx.","pipiens","F",0,10,10,0,0,NA
"433","CSU7341","FC-050",2015,26,2015-06-30,"LC","LIGHT","Cx.","pipiens","F",0,3,3,0,0,NA
"434","CSU7342","FC-075",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,11,11,0,0,NA
"435","CSU7343","FC-064",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"436","CSU7344","FC-064",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,12,12,0,0,NA
"437","CSU7345","FC-064",2015,26,2015-06-30,"LC","LIGHT","Cx.","pipiens","F",0,2,2,0,0,NA
"438","CSU7346","FC-039",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"439","CSU7347","FC-039",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,43,43,0,0,NA
"440","CSU7348","FC-027",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,20,20,0,0,NA
"441","CSU7349","FC-027",2015,26,2015-06-30,"LC","LIGHT","Cx.","pipiens","F",0,2,2,0,0,NA
"442","CSU7350","FC-075gr",2015,26,2015-06-30,"LC","GRAVID","Cx.","pipiens","F",33,0,33,1,1,NA
"443","CSU7351","FC-047",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"444","CSU7352","FC-047",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,6,6,0,0,NA
"445","CSU7353","FC-047",2015,26,2015-06-30,"LC","LIGHT","Cx.","pipiens","F",0,6,6,0,0,NA
"446","CSU7354","FC-023",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,27,27,0,0,NA
"447","CSU7355","FC-023",2015,26,2015-06-30,"LC","LIGHT","Cx.","pipiens","F",0,1,1,0,0,NA
"448","CSU7356","FC-046",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"449","CSU7357","FC-046",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,50,50,0,0,NA
"450","CSU7358","FC-046",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,6,6,0,0,NA
"451","CSU7359","FC-046",2015,26,2015-06-30,"LC","LIGHT","Cx.","pipiens","F",0,6,6,0,0,NA
"452","CSU7360","FC-059",2015,26,2015-06-30,"LC","LIGHT","Cx.","tarsalis","F",0,45,45,0,0,NA
"453","CSU7361","FC-059",2015,26,2015-06-30,"LC","LIGHT","Cx.","pipiens","F",0,13,13,0,0,NA
"454","CSU7362","FC-088gr",2015,26,2015-06-30,"LC","GRAVID","Cx.","pipiens","F",50,0,50,0,0,NA
"455","CSU7363","FC-088gr",2015,26,2015-06-30,"LC","GRAVID","Cx.","pipiens","F",50,0,50,0,0,NA
"456","CSU7364","FC-088gr",2015,26,2015-06-30,"LC","GRAVID","Cx.","pipiens","F",50,0,50,0,0,NA
